證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用準則,最大深度,選股類型
8069,元太         ,200712,27099,38.64,0.484038516812342,2.9723,1.9505,0.081829,0.15476,0.12665,0.10518,0.89121,159.3,95.19,4.51,13.32,386.28,506.35,-63.3799,0,2007,2006,2007,gini,5,預測為高於平均
2401,凌陽         ,200712,27058,41.37,0.63903109268123,1.7725,1.1359,0.098254,0.14676,0.073705,0.10253,0.49369,194.68,142.86,3.86,5.07,-40.11,-33.94,-68.2137,0,2007,2006,2007,gini,5,預測為高於平均
2605,新興         ,200712,26553,37.64,0.887636865889604,1.601,3.4917,0.1482,0.26773,0.53164,0.63434,0.80657,101.5,98.38,0.0,21.39,7.06,-4.62,-31.1371,1,2007,2006,2007,gini,5,預測為高於平均
2377,微星         ,200712,26098,22.68,0.39536627395521,0.89857,0.22411,0.05775,0.12136,0.032135,0.030273,1.1015,159.03,96.97,6.17,6.36,341.72,133.56,-37.2134,1,2007,2006,2007,gini,5,預測為高於平均
2501,國建         ,200712,25013,14.02,0.658856481072931,1.1371,3.3947,0.028118,0.043614,0.087354,0.13023,0.55112,203.14,42.54,0.31,10.44,-30.38,-10.45,-50.428,0,2007,2006,2007,gini,5,預測為高於平均
9917,中保         ,200712,22404,41.83,0.746105469418888,1.9694,1.7517,0.12553,0.18842,0.20116,0.17822,0.5009,139.29,111.05,13.31,11.57,6.69,11.52,0.83672,1,2007,2006,2007,gini,5,預測為高於平均
2014,中鴻         ,200712,21580,15.17,0.54020403751352,1.1751,0.40945,0.082637,0.16192,0.079796,0.056417,0.95938,93.35,11.99,5.66,46.84,-42.92,-47.17,-34.6737,1,2007,2006,2007,gini,5,預測為高於平均
9945,潤泰新       ,200712,20539,25.07,0.890036233228213,1.9586,1.0283,0.047226,0.10908,0.048378,0.063169,1.3098,134.45,30.81,1.58,14.17,-55.79,-23.91,-32.6685,1,2007,2006,2007,gini,5,預測為高於平均
2449,京元電       ,200712,19192,14.23,0.275431379860917,0.76547,1.1712,0.0488,0.087565,0.15131,0.13813,0.79437,124.73,111.87,86.48,3.7,-24.32,-30.71,-49.9649,1,2007,2006,2007,gini,5,預測為高於平均
3311,閎暉         ,200712,19142,96.56,0.281820237560867,3.5074,1.6344,0.147,0.30524,0.18183,0.14483,1.0764,185.79,169.25,13.74,4.52,31.46,23.37,-63.4942,0,2007,2006,2007,gini,5,預測為高於平均
3452,益通         ,200712,18924,150.21,0.444330358699235,2.9815,1.5251,0.062976,0.17379,0.10034,0.12831,1.7597,98.35,54.21,6.07,8.55,-20.09,4.9,-54.537,0,2007,2006,2007,gini,5,預測為高於平均
3515,華擎         ,200712,18918,137.02,0.755914120907961,1.9936,1.4871,0.20147,0.23801,0.22134,0.17754,0.18137,761.73,487.89,2.2,13.18,-12.4,-5.96,-67.8587,0,2007,2006,2007,gini,5,預測為高於平均
2446,全懋         ,200712,18831,25.36,0.783265937404036,1.5231,1.3835,0.060006,0.10933,0.14026,0.099315,0.82197,200.2,134.32,6.21,5.12,-44.53,-52.87,-68.4148,0,2007,2006,2007,gini,5,預測為高於平均
2489,瑞軒         ,200712,18744,23.09,0.848596675479549,1.1958,0.1825,0.053514,0.16816,0.034712,0.026673,2.1423,177.26,116.33,7.77,5.65,133.57,86.81,-63.6639,0,2007,2006,2007,gini,5,預測為高於平均
5608,四維航       ,200712,18365,39.24,0.0506464976705434,1.9571,3.8929,0.12844,0.26994,0.46832,0.53688,1.1017,113.94,87.75,0.0,453.79,33.63,29.07,-28.16,1,2007,2006,2007,gini,5,預測為高於平均
2601,益航         ,200712,18167,64.32,0.466201833790636,4.3052,1.6032,0.062384,0.17216,0.13095,0.081113,1.7597,75.72,56.45,0.0,183.48,132.7,123.7,-57.6182,0,2007,2006,2007,gini,5,預測為高於平均
3041,揚智         ,200712,17998,55.65,0.63020512499975,3.3164,4.2159,0.11818,0.1445,0.2477,0.18365,0.22272,383.68,319.11,4.45,9.05,117.85,-9.8,-65.1213,0,2007,2006,2007,gini,5,預測為高於平均
2504,國產         ,200712,17576,12.59,0.579884973281289,0.85588,0.79133,0.040671,0.064607,0.04933,0.06103,0.58852,138.82,107.06,10.35,3.31,-26.57,7.93,-31.8507,1,2007,2006,2007,gini,5,預測為高於平均
9940,信義         ,200712,17067,42.89,0.0354234606827885,2.5141,1.7006,0.14188,0.27305,0.21281,0.18868,0.92447,106.53,98.42,0.0,9.4,-12.55,-7.63,-56.2835,0,2007,2006,2007,gini,5,預測為高於平均
2023,燁輝         ,200712,16537,10.45,0.108046036615559,0.56917,0.25714,0.032944,0.062824,0.044633,0.028439,0.90701,145.86,72.65,6.47,11.37,-14.14,-16.21,-16.9378,1,2007,2006,2007,gini,5,預測為高於平均
2340,光磊         ,200712,16384,29.81,0.45088275367583,2.48,2.0788,0.087241,0.14796,0.1405,0.12456,0.69597,134.59,81.79,3.3,3.91,-31.08,181.65,-63.7035,0,2007,2006,2007,gini,5,預測為高於平均
1304,台聚         ,200712,16199,16.35,0.551140335804419,0.94838,0.21091,0.029393,0.060208,0.044592,0.026028,1.0484,206.1,141.3,6.93,8.24,123.46,115.47,-47.7064,1,2007,2006,2007,gini,5,預測為高於平均
2511,太子         ,200712,16182,16.16,0.805404317007998,1.3344,1.0555,0.009518,0.035967,0.04141,0.028872,2.7789,145.5,22.27,0.59,3.85,-48.7,-80.89,-70.6064,0,2007,2006,2007,gini,5,預測為高於平均
2607,榮運         ,200712,16167,14.36,0.700850072786061,0.78728,2.3087,0.037153,0.046014,0.13598,0.1355,0.23851,203.9,189.94,0.0,8.71,7.22,-29.94,22.9805,1,2007,2006,2007,gini,5,預測為高於平均
2312,金寶         ,200712,15622,9.98,0.95853359612901,0.60817,0.50583,0.03212,0.048814,0.027079,0.040859,0.51973,112.43,81.65,10.93,6.81,-53.86,2.65,-39.3788,1,2007,2006,2007,gini,5,預測為高於平均
2227,裕日車       ,200712,15540,49.43,0.790045356979438,1.0393,0.54319,0.081833,0.10311,0.021326,0.053896,0.26004,174.23,161.82,333.44,26.48,-44.51,-19.1,-54.6834,0,2007,2006,2007,gini,5,預測為高於平均
2206,三陽         ,200712,14416,16.34,0.0171725409107173,0.8842,0.37572,0.024855,0.056074,0.017521,0.027723,1.256,143.76,81.49,4.65,21.94,-24.02,7.8,-62.3011,0,2007,2006,2007,gini,5,預測為高於平均
3356,奇偶         ,200712,14389,243.47,0.829055908778801,8.8086,7.9591,0.47064,0.51269,0.4761,0.46327,0.08936,1164.01,1010.9,4.18,18.85,27.26,26.94,-58.1797,0,2007,2006,2007,gini,5,預測為高於平均
3005,神基         ,200712,13865,21.8,0.0944885639205785,1.1214,0.79678,0.065264,0.11409,0.058998,0.08558,0.74811,139.42,102.99,5.71,5.47,431.9,215.22,-40.5046,1,2007,2006,2007,gini,5,預測為高於平均
6203,海韻電       ,200712,13650,141.13,0.0681804368270346,6.3773,2.8814,0.26217,0.45539,0.27592,0.20578,0.73699,223.17,186.42,6.11,4.53,126.04,123.11,-83.8093,0,2007,2006,2007,gini,5,預測為高於平均
6191,精成科       ,200712,13613,31.35,0.637151222525225,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,-72.823,0,2007,2006,2007,gini,5,預測為高於平均
2059,川湖         ,200712,13536,150.67,0.651269264764942,5.1266,5.6011,0.175,0.28947,0.36331,0.31628,0.65408,497.78,435.08,4.1,4.19,7.59,12.67,-47.8463,1,2007,2006,2007,gini,5,預測為高於平均
2534,宏盛         ,200712,13431,17.14,0.864622012533553,0.83325,1.1044,0.15687,0.24226,0.28227,0.32099,0.54429,302.54,3.6,0.51,125.71,7.4,33.55,-60.2684,0,2007,2006,2007,gini,5,預測為高於平均
20082330,台積電       ,200812,1137769,39.76,0.0559525294070209,2.1388,3.0585,0.1788,0.20803,0.31347,0.29996,0.16351,444.7,404.96,9.88,10.94,-6.52,-8.56,54.3008,0,2008,2007,2008,gini,5,預測為高於平均
6505,台塑化       ,200812,627048,61.76,0.81685517377385,2.9438,0.6512,0.0352,0.078302,0.018225,0.017321,1.2245,152.62,86.81,16.19,15.88,-78.96,-78.17,27.1211,0,2008,2007,2008,gini,5,預測為高於平均
2412,中華電       ,200812,621047,54.13,0.528922466328429,1.394,2.6024,0.097091,0.11854,0.29041,0.22319,0.22096,169.02,154.19,21.19,18.09,-2.99,-6.05,11.8788,0,2008,2007,2008,gini,5,預測為高於平均
2317,鴻海         ,200812,476018,55.35,0.694350560622442,1.1361,0.21038,0.06275,0.13982,0.0362,0.028266,1.2282,132.38,91.38,10.96,7.44,-24.46,-33.06,173.7127,1,2008,2007,2008,gini,5,預測為高於平均
2002,中鋼         ,200812,290079,19.87,0.212404896281834,1.0148,0.62979,0.052003,0.094243,0.10277,0.062365,0.81225,139.02,46.26,4.52,35.25,-44.83,-56.67,55.6115,0,2008,2007,2008,gini,5,預測為高於平均
1303,南亞         ,200812,269112,32.49,0.543279946249851,1.0999,0.7679,0.023399,0.039379,0.061459,0.029098,0.68293,256.82,190.01,7.27,7.6,-63.75,-81.34,73.3456,0,2008,2007,2008,gini,5,預測為高於平均
1301,台塑         ,200812,249412,37.31,0.702520272153464,1.1844,1.0663,0.066947,0.10937,0.02427,0.09846,0.63372,170.3,125.54,10.06,19.43,-73.84,-58.78,70.3833,0,2008,2007,2008,gini,5,預測為高於平均
2498,宏達電       ,200812,247013,266.0,0.956434557260469,3.2686,1.3014,0.24741,0.47183,0.19918,0.18795,0.9071,189.56,170.86,13.09,6.23,-1.03,-1.26,25.2444,0,2008,2007,2008,gini,5,預測為高於平均
2454,聯發科       ,200812,236630,201.29,0.444542162873471,2.6278,2.3723,0.19369,0.23471,0.23297,0.21227,0.21179,413.33,370.01,5.35,14.45,-33.95,-42.58,161.7616,1,2008,2007,2008,gini,5,預測為高於平均
1326,台化         ,200812,220989,35.91,0.085397830812645,1.1166,0.68063,0.014939,0.028375,-0.022524,0.020981,0.89933,114.12,64.34,6.28,14.82,-125.92,-85.67,81.8992,0,2008,2007,2008,gini,5,預測為高於平均
2409,友達         ,200812,210091,23.76,0.0573401475412575,0.69677,0.47673,0.037513,0.071067,0.078061,0.050167,0.89447,95.94,71.4,12.49,8.5,-47.7,-61.68,63.2997,0,2008,2007,2008,gini,5,預測為高於平均
3045,台灣大       ,200812,185105,41.39,0.629450486099479,2.4106,1.7711,0.16719,0.30178,0.31404,0.22182,0.80497,47.55,42.38,122.24,10.13,2.17,127.17,39.5265,0,2008,2007,2008,gini,5,預測為高於平均
2357,華碩         ,200812,156254,157.83,0.796179066498458,4.0058,1.0089,0.045931,0.08745,0.031081,0.024775,0.90394,169.16,102.77,5.89,6.07,-27.99,-37.78,74.8844,0,2008,2007,2008,gini,5,預測為高於平均
2308,台達電       ,200812,138750,57.26,0.691191332858144,2.1446,0.87714,0.087199,0.14122,0.078047,0.071863,0.61951,219.94,190.07,12.17,5.26,-29.17,-28.49,68.2676,0,2008,2007,2008,gini,5,預測為高於平均
1402,遠東新       ,200812,95969,20.12,0.207031948073074,1.0876,0.54115,0.017066,0.0348,0.069155,0.0272,1.0391,102.45,72.86,7.26,7.15,-24.54,-40.47,98.8072,0,2008,2007,2008,gini,5,預測為高於平均
3034,聯詠         ,200812,18211,27.75,0.897479892399884,0.88517,0.62067,0.13743,0.19241,0.136,0.13491,0.40007,256.25,221.17,8.21,2.9,-53.05,-53.43,264.2523,1,2008,2007,2008,gini,5,預測為高於平均
3044,健鼎         ,200812,14875,29.99,0.681478514196212,0.8878,0.45744,0.080521,0.17962,0.09528,0.092677,1.2307,146.44,122.67,8.42,3.84,-28.23,-30.06,252.2841,1,2008,2007,2008,gini,5,預測為高於平均
3037,欣興         ,200812,14861,13.0,0.598628526633235,0.49923,0.3085,0.037682,0.074848,0.069607,0.053123,0.98633,125.82,101.7,10.9,4.66,-56.16,-60.44,248.0769,1,2008,2007,2008,gini,5,預測為高於平均
3702,大聯大       ,200812,12128,12.4,0.964291730299559,0.65539,0.0671,0.043302,0.12477,0.020757,0.012857,1.8813,155.61,92.88,9.26,7.25,-25.17,-29.58,270.3226,1,2008,2007,2008,gini,5,預測為高於平均
2485,兆赫         ,200812,11547,32.99,0.558118051358972,1.6662,1.0831,0.17751,0.24721,0.17951,0.16065,0.39267,285.16,231.47,6.83,4.3,-27.9,-21.18,78.6602,0,2008,2007,2008,gini,5,預測為高於平均
6182,合晶         ,200812,10391,39.06,0.0685823485554556,1.3802,0.81071,0.05498,0.091763,0.093337,0.095736,0.66901,151.13,76.8,3.82,8.66,-53.81,-31.49,49.2576,0,2008,2007,2008,gini,5,預測為高於平均
1785,光洋科       ,200812,10155,32.19,0.635883198886887,1.165,0.3764,0.06879,0.11337,0.048584,0.036794,0.64805,170.78,52.07,3.66,16.99,-54.75,-55.61,107.8596,1,2008,2007,2008,gini,5,預測為高於平均
2449,京元電       ,200812,9222,7.12,0.917298803800668,0.40478,0.59532,0.009295,0.01746,0.069215,0.026527,0.87845,220.37,206.27,54.06,3.96,-53.78,-87.3,113.4831,1,2008,2007,2008,gini,5,預測為高於平均
2327,國巨         ,200812,9086,4.08,0.197278942097314,0.32771,0.39805,0.012527,0.020967,0.061559,0.025501,0.67378,183.64,140.71,5.0,3.93,-50.28,-73.0,186.7647,1,2008,2007,2008,gini,5,預測為高於平均
2908,特力         ,200812,7152,14.34,0.292831555968535,1.1435,0.18679,0.012114,0.04823,0.013719,0.0087104,2.9812,100.77,52.11,5.91,11.7,-52.66,-79.36,23.0126,0,2008,2007,2008,gini,5,預測為高於平均
